掉	100	102	100	100	302
搞	100	102	100	100	302
搭	100	100	100	101	301
撒盐	100	101	100	100	301
操	100	101	100	100	301
支持	103	100	100	100	303
收拾	100	100	100	101	301
改革	101	100	100	100	301
改革开放	101	100	100	100	301
攻击	100	101	100	100	301
放	100	101	100	100	301
放任	100	100	101	100	301
放纵	100	100	100	101	301
政客	100	100	100	101	301
政策	104	100	100	100	304
故意伤害	100	101	100	100	301
故意杀人罪	100	101	100	100	301
救治	100	101	100	100	301
敢	101	102	100	100	303
敬礼	100	100	100	101	301
数学老师	100	100	100	101	301
整个	101	100	100	100	301
新	100	100	100	102	302
新手机	100	100	100	101	301
新闻	100	101	100	102	303
方便	101	100	100	100	301
旅游	100	100	101	100	301
无义	100	100	100	101	301
无声	100	100	100	101	301
无情	100	100	100	101	301
无期徒刑	100	102	100	100	302
无穷的	101	100	100	100	301
无论	100	101	100	100	301
无论谁	100	101	100	100	301
无需	100	101	100	100	301
既然	100	101	100	100	301
早	100	101	100	101	302
时代	101	100	100	100	301
时候	100	103	100	102	305
明确	100	101	100	100	301
是	106	112	100	108	326
是不是	100	101	100	100	301
普通	100	102	100	100	302
智力	100	100	100	101	301
智商	100	100	100	101	301
暴力	100	101	100	100	301
暴恐	100	100	100	101	301
暴露	102	100	100	100	302
更	102	100	100	100	302
更加	101	100	100	100	301
更好	102	100	100	100	302
最	100	106	100	100	306
最后	101	100	100	100	301
最黑	100	101	100	100	301
有	100	107	102	107	316
有何	100	101	100	100	301
有利于	101	100	100	100	301
有时候	100	100	100	101	301
有理	100	101	100	100	301
有钱	101	100	100	102	303
朋友	100	101	100	100	301
期间	100	101	100	100	301
机智	101	100	100	100	301
机票	100	101	100	100	301
杀	100	109	100	100	309
杀人	100	102	100	100	302
杀害	100	101	100	100	301
杀无赦	100	101	100	100	301
条	100	101	100	100	301
来	102	101	100	100	303
来华	101	100	100	100	301
极刑	100	101	100	100	301
林	100	101	100	100	301
枪毙	100	106	100	100	306
某己	100	101	100	100	301
株连九族	100	102	100	100	302
桶	100	100	100	101	301
棍	100	101	100	100	301
棒棒	101	100	100	100	301
楼	101	101	100	101	303
欠钱	100	101	100	100	301
欢乐	101	100	100	100	301
欢迎	102	100	100	100	302
欺骗	100	102	100	100	302
歌	101	100	100	100	301
正	100	100	100	101	301
正常	100	101	100	101	302
正确	100	100	100	101	301
此人	100	101	100	100	301
歧视	100	101	100	100	301
歹毒	100	101	100	100	301
死	102	106	100	101	309
死刑	100	117	100	100	317
残忍	100	102	100	100	302
段子	101	100	100	100	301
每年	100	101	100	100	301
每当	100	100	100	101	301
毒	100	101	101	101	303
毒奶粉	100	100	100	101	301
毒妇	100	107	100	100	307
毒手	100	101	100	100	301
毒枭	100	100	101	100	301
比	100	101	100	100	301
毛线	100	101	100	100	301
气	100	100	100	101	301
水	100	100	100	101	301
水污染	100	100	100	101	301
永久	101	100	100	100	301
没	100	101	100	103	304
没个	100	100	100	101	301
没喷点	100	101	100	100	301
没收	100	101	100	100	301
没有	100	101	100	104	305
没道理	100	101	100	100	301
河南	100	100	100	102	302
油锅	100	101	100	100	301
沾	100	101	100	100	301
法国	100	103	100	100	303
法律	100	102	100	100	302
法治	101	100	100	100	301
洋	101	100	100	100	301
洞	100	100	100	101	301
流配	100	101	100	100	301
海外	102	100	100	100	302
涉嫌	100	101	100	100	301
混	100	100	100	101	301
混蛋	100	101	100	100	301
清华	101	100	100	100	301
滚	100	102	100	100	302
滚出	100	101	100	100	301
滚出去	100	101	100	100	301
滚回	100	101	100	100	301
滚远点	100	101	100	100	301
滴	101	100	100	100	301
漂亮	101	100	100	100	301
灭种	100	100	100	101	301
炒	100	101	100	100	301
炸	100	101	100	100	301
点个	101	100	100	100	301
点赞	101	100	100	100	301
烂账	100	102	100	100	302
烈士	100	100	100	101	301
烫	100	101	100	100	301
烫伤	100	101	100	100	301
热水	100	101	100	100	301
然	100	100	100	101	301
然后	100	102	100	100	302
爆	100	100	100	101	301
爱	101	100	100	101	302
爱国	100	101	100	100	301
父母	100	101	100	101	302
父母心	100	101	100	100	301
牛	100	101	100	100	301
犹豫	100	101	100	100	301
狗	100	104	100	101	305
狗东西	100	102	100	100	302
狗屁	100	101	100	100	301
狗操	100	101	100	100	301
狗日	100	101	100	100	301
狠	100	101	100	100	301
狠心	100	101	100	100	301
猪狗不如	100	102	100	100	302
猪脑子	100	101	100	100	301
王八蛋	100	101	100	100	301
玛德	100	101	100	100	301
玩	102	100	100	100	302
玩意儿	100	101	100	100	301
现在	100	100	100	101	301
理	100	101	100	100	301
甚比	100	100	100	101	301
生活	102	100	100	100	302
生生世世	100	101	100	100	301
用	100	101	100	101	302
由	100	101	100	100	301
男	100	100	100	101	301
男人	100	101	100	101	302
男孩	100	101	100	100	301
留住	101	100	100	100	301
留家	100	101	100	100	301
畜牲	100	101	100	100	301
畜生	100	110	100	100	310
疫苗	100	100	100	101	301
疼痛	100	100	100	101	301
疾病	100	100	100	101	301
病态	100	101	100	100	301
痛苦	100	101	100	100	301
白痴	100	101	100	100	301
百姓	100	100	100	102	302
的	100	124	100	109	333
皆	100	101	100	100	301
监狱	100	102	100	100	302
直接	100	105	100	100	305
看	100	101	100	101	302
看到	100	101	100	101	302
看同	100	101	100	100	301
看见	100	101	100	100	301
真	101	104	100	102	307
真是	101	101	100	100	302
真特	100	101	100	100	301
真的	101	100	100	101	302
眼割	100	101	100	100	301
着	103	101	100	104	308
瞎操心	100	100	100	101	301
瞧不起	100	101	100	100	301
码	100	101	100	100	301
社会	100	100	100	101	301
祖国统一	100	100	100	101	301
祝福	101	100	100	100	301
神	101	100	100	100	301
神经病	100	101	100	100	301
祸国殃民	100	100	100	101	301
离	100	100	100	101	301
离婚证	100	100	100	101	301
禽兽	100	102	100	100	302
禽兽不如	100	104	100	100	304
秀	100	101	100	100	301
稀释	100	101	100	100	301
空气	100	100	100	102	302
竟然	100	102	100	100	302
笑	102	100	100	100	302
笑话	100	100	100	101	301
第一	100	101	100	100	301
简直	100	101	100	100	301
算	100	103	100	100	303
管都	100	100	100	101	301
粉丝	100	100	100	101	301
精神	101	100	100	100	301
精神病	103	102	102	102	309
精神病院	100	100	100	101	301
繁荣	101	100	100	100	301
纯净	100	100	100	101	301
终于	101	100	100	100	301
绑架	100	101	100	100	301
结婚	101	100	100	100	301
结扎	100	101	100	100	301
给	102	102	100	100	304
给洋	100	100	100	101	301
绝对	100	101	100	100	301
继续	100	101	100	100	301
继续下去	100	100	100	101	301
维护	100	100	100	101	301
缅怀	100	100	100	101	301
缠身	100	100	100	101	301
网友	100	100	100	101	301
网易	100	100	100	101	301
网络	100	101	100	100	301
罪大恶极	100	101	100	100	301
美丽	100	100	100	101	301
美国	100	100	100	101	301
美日	100	100	100	101	301
翅膀	101	100	100	100	301
老	101	101	100	100	302
老三	101	100	100	100	301
老人	100	100	100	101	301
老外	102	100	100	100	302
老子	101	101	100	100	302
老师	100	100	100	102	302
老百姓	100	103	100	101	304
而	101	100	100	100	301
而且	100	102	100	100	302
肮脏	100	100	100	101	301
胆	100	101	100	100	301
胎盘	100	100	100	101	301
能	102	103	100	101	306
能力	100	100	100	101	301
能量	100	100	100	101	301
脏	100	100	100	101	301
脸	100	101	100	100	301
脸皮	100	100	100	101	301
自	100	101	100	100	301
自从	101	100	100	100	301
自己	100	103	100	107	310
自由	100	100	101	100	301
自由自在	101	100	100	100	301
致敬	100	100	100	112	312
舅妈	100	102	100	100	302
舌	100	101	100	100	301
舔	100	101	100	100	301
英雄	100	100	100	106	306
草	100	101	100	100	301
莫	100	100	100	101	301
获得	101	100	100	100	301
蔬菜水果	100	100	100	101	301
虚弱	100	100	100	101	301
虽然	100	101	100	100	301
蛇	100	101	100	100	301
蛇蝎心肠	100	101	100	100	301
血缘关系	100	101	100	100	301
表现	100	101	100	100	301
被	100	101	100	101	302
要	101	102	100	101	304
要是	100	101	100	100	301
要来	100	101	100	100	301
规定	100	102	100	100	302
视频	100	100	100	101	301
觉得	100	100	100	101	301
解恨	100	101	100	100	301
警察	101	100	100	102	303
警方	101	100	100	100	301
让	100	101	100	100	301
训斥	100	100	100	101	301
讲	100	102	100	100	302
证明	100	100	100	101	301
证都	100	100	100	101	301
试试	100	101	100	100	301
诚不欺	100	101	100	100	301
话	100	101	100	100	301
该	101	101	100	100	302
该死	100	102	100	100	302
说	103	100	100	100	303
说明	101	100	100	101	302
说话	101	100	100	100	301
请问	100	100	100	101	301
谁	101	101	100	101	303
谁他妈	100	101	100	100	301
谅解	100	101	100	100	301
谋杀	100	101	100	100	301
豆浆	100	100	100	101	301
负	100	100	100	101	301
负责	100	100	100	101	301
责任心	100	100	100	101	301
败坏	100	101	100	100	301
质量	100	100	100	101	301
贪官	100	100	101	100	301
贷	100	101	100	100	301
贷给	100	101	100	100	301
赖账	100	101	100	100	301
赞	102	100	100	100	302
赞赞赞	101	100	100	100	301
走	100	100	100	106	306
走下坡路	100	100	100	101	301
赶紧	100	101	100	100	301
起来	100	100	100	101	301
越来越	103	100	100	101	304
跑	101	100	100	101	302
跟	100	101	100	100	301
跪	100	100	100	102	302
蹭	100	100	100	101	301
轻则	100	100	100	101	301
轻微	100	100	100	101	301
辣鸡	100	101	100	100	301
边疆	100	101	100	100	301
过	102	101	100	100	303
过头	100	101	100	100	301
还	102	108	101	101	312
还是	100	105	100	100	305
还有	100	101	101	101	303
还给	100	101	100	100	301
还要	100	102	100	101	303
这	103	113	100	106	322
这个	102	105	100	100	307
这么	100	104	102	100	306
这些	100	100	100	101	301
这大	100	101	100	100	301
这小编	101	100	100	100	301
这年头	100	100	100	101	301
这是	102	102	100	101	305
这样	100	103	100	105	308
这狗	100	101	100	100	301
这种	101	107	100	104	312
这话	101	100	100	100	301
这项	101	100	100	100	301
进	100	101	100	102	303
进一步	101	100	100	100	301
进步	101	100	100	100	301
进程	101	100	100	100	301
连	100	102	100	102	304
连饭	100	100	100	101	301
逝者	100	100	100	101	301
逼	100	108	100	102	310
道	100	101	100	100	301
道德	100	100	100	101	301
道歉	100	101	100	100	301
那	100	100	100	103	303
那么	100	103	100	101	304
郭	101	100	100	100	301
都	102	108	100	113	323
鄙视	100	101	100	100	301
里	100	101	100	101	302
重伤	100	101	100	100	301
重大	101	100	100	100	301
重男轻女	100	102	100	100	302
重责	100	100	100	101	301
针	100	101	100	100	301
钱	100	102	100	101	303
银行	100	103	100	100	303
银行贷款	100	101	100	100	301
错	100	102	100	100	302
长久	102	100	100	100	302
长大	101	100	100	100	301
随便	101	100	100	100	301
随风	101	100	100	100	301
隐瞒	100	101	100	100	301
难受	100	100	100	101	301
难过	100	100	100	101	301
难道	100	100	100	101	301
需要	100	100	100	101	301
震	101	100	100	100	301
青竹	100	101	100	100	301
非要	100	101	100	100	301
靠	101	101	100	100	302
面	100	101	100	100	301
领	100	100	100	101	301
颜值	101	100	100	100	301
饭馆	100	100	100	101	301
马上	100	101	100	100	301
马勒	100	101	100	100	301
骂	100	102	100	100	302
骂人	100	101	100	100	301
骨架	100	101	100	100	301
高	100	100	100	101	301
高科技	101	100	100	100	301
高级	102	100	100	100	302
魅力	101	100	100	100	301
魔力	100	100	100	101	301
麻蛋	101	100	100	100	301
麻辣烫	100	101	100	100	301
黄蜂	100	101	100	100	301
黑	102	100	100	100	302
～	100	100	100	101	301
